SYNSET ENTROPY DISPERSION STD
11621547 239.292389623 0.179042138811 0.80784
13882961 270.424203865 0.207485396116 1.0375
4594218 276.255722354 0.203523890135 0.97597
10645017 251.998988776 0.188547506313 0.86501
4262530 203.305597052 0.15950335743 0.78486
7879350 206.475308849 0.165861035799 0.7374
4543509 271.92478553 0.19455856472 0.91757
4482975 239.165893747 0.18995537825 0.87152
9475179 254.916702162 0.184280232838 0.81912
7650792 216.506905621 0.186109428137 0.79453
4436012 205.548113622 0.161537085904 0.85882
7589458 174.287159424 0.158847961414 0.71141
7834618 199.150221644 0.167980263531 0.77039
11725311 181.782214427 0.150993321882 0.77148
3262809 262.256570557 0.198492912153 0.86002
4379964 247.081947984 0.191369918963 0.91887
1754876 201.729269658 0.161991670929 0.76961
10188957 221.149421153 0.186838481036 0.73457
4113194 237.409600487 0.192175241133 0.89236
2964634 214.658634485 0.170611392601 0.7389
11652966 216.264447262 0.166305516791 0.7606
11991263 172.89661081 0.139736142118 0.71541
12306089 226.838662263 0.172360796106 0.76391
1540566 194.724785219 0.153799174175 0.88356
3517760 231.919239691 0.190518181221 0.8515
12849416 168.726754818 0.128511291975 0.64879
13195341 196.069755298 0.149157789607 0.70852
3061345 233.327882294 0.17829899693 0.83395
4196080 193.77075294 0.148857804051 0.77993
4578801 236.299369631 0.183210880378 0.86852
1851207 198.091536859 0.155204211633 0.79793
2380052 242.268615006 0.176792555573 0.81866
4303258 269.909201569 0.202320273704 0.89707
3390786 200.00524619 0.171917683098 0.86504
10784544 278.75133278 0.195187781248 0.82547
7804900 222.954545012 0.171447896322 0.76573
12058192 207.184702939 0.16193760827 0.81235
10289039 266.644920261 0.198480422485 0.86455
2609302 227.636241775 0.170275028551 0.82325
3794056 287.49191776 0.193678731683 0.9517
13238375 226.077284881 0.172946844817 0.87947
9944022 189.540564674 0.169095090361 0.74492
10288964 250.724081669 0.189726268481 0.81958
2130545 257.597053668 0.180588889639 0.84988
2786837 255.73913984 0.18713923247 0.83153
11609862 233.374184358 0.177063724177 0.76816
1697611 244.262420395 0.175175544064 0.83623
2930080 276.953094887 0.204149488581 0.94858
2225798 253.708551503 0.187279719149 0.94916
3379719 291.449328508 0.207291493665 0.95257
2928299 180.099906086 0.164426806179 0.79805
4226962 261.060673908 0.190980784107 0.96616
13076041 219.053162669 0.167528606964 0.87528
3287733 244.058581585 0.188098575403 0.83974
2738271 266.502606122 0.192241419406 0.93651
2299157 223.94495435 0.174748417308 0.80816
2312006 272.653988196 0.194598094635 0.92163
2758490 283.256292965 0.204856506815 0.95535
10486561 239.686030652 0.176824088545 0.84114
4021164 287.494039301 0.20144888193 0.9237
10237069 260.306592948 0.198111444453 0.80912
3469031 269.275923703 0.187478782563 0.87518
12842887 179.876294649 0.140162527989 0.64567
5233741 279.40371301 0.193596895283 0.91729
2300797 280.373732925 0.197296709605 0.8815
12918609 178.893714554 0.148732949416 0.6488
12511488 237.447316079 0.185799448854 0.86546
2472987 302.572641481 0.206881560858 0.897
7586718 170.094853487 0.156549851898 0.7287
11873612 170.062990617 0.14515916643 0.71067
12731029 221.100731205 0.171400860339 0.77066
1854838 207.305884868 0.155166686733 0.8899
11668117 207.210051017 0.174100975825 0.86581
7891189 233.512301717 0.185771739842 0.93617
2736396 253.935444077 0.188735920286 0.85291
4166436 169.871252835 0.152618027051 0.64509
2417242 248.052946849 0.180098202203 0.83299
3933933 199.940818313 0.160847968185 0.75371
9923561 258.313005062 0.191242223516 0.86895
13037406 183.186496075 0.144840481535 0.79161
13005984 243.525674413 0.183986995171 0.96142
10147262 234.598115925 0.184941263287 0.78459
4469514 291.525924875 0.198372849355 0.87933
3284981 237.422637058 0.19016424929 0.92456
1470479 283.660598123 0.205024236129 0.93175
4299370 276.102158494 0.192049631074 0.87911
3095699 174.35506615 0.133405667253 0.69675
9863339 197.737267578 0.167741086053 0.74659
12065316 185.396755886 0.160032571259 0.76932
3173929 202.785453094 0.16407082108 0.73257
3164192 179.687226897 0.144429911025 0.66515
12904938 191.194953603 0.166009712157 0.81261
2033779 171.570339143 0.139998867921 0.78755
1944812 230.232766572 0.172995452369 0.88539
3718212 182.833766928 0.148870210303 0.73183
12432707 175.548724986 0.139328564591 0.67727
10103155 219.414449129 0.17078545116 0.72159
2056228 224.952422258 0.169055580879 0.88759
9696763 250.523957528 0.194140303476 0.8121
1442710 215.624402172 0.155122506419 0.92146
12420535 156.101701845 0.135027280302 0.66685
9685806 251.306475918 0.192731534978 0.82279
7868955 187.604972139 0.174407170268 0.78026
3998194 189.44333681 0.158269470483 0.80638
12005656 136.697673447 0.134797727658 0.76868
14977504 263.946571781 0.194630038051 0.88338
1592387 205.497978105 0.155816472886 0.87985
2862048 237.239344311 0.176100118924 0.89096
3113152 258.823655293 0.196860776864 0.92684
13056799 205.410282877 0.162033950401 0.87307
4273569 191.523904997 0.148185890884 0.79275
1602630 192.750817492 0.155457235217 0.81877
9751076 227.142787053 0.186907378609 0.77471
3502331 273.345594992 0.193925840986 0.9069
12061104 189.912581932 0.171131596383 0.77274
10187130 209.204504515 0.184151040608 0.71453
2695627 196.907392036 0.167451401331 0.79407
10093818 235.214386308 0.180737858348 0.78342
3325941 271.575117234 0.196098623304 0.90615
2297819 254.033357614 0.183857818824 0.91214
1421333 248.309403222 0.188171835413 0.90178
4453390 266.003967285 0.203352998288 1.0043
1594787 217.491892548 0.168828570231 0.90431
2820556 217.356927939 0.172862605153 0.89385
4976952 207.300328393 0.169742818326 0.75058
4279353 242.376969864 0.190977125771 0.90263
2537319 240.090849751 0.182500816534 0.94543
7612137 179.999456841 0.159796072146 0.77917
4233715 236.943120544 0.185689111042 0.86764
12299640 228.352707316 0.176079857786 0.75921
3026506 233.458138978 0.175123991402 0.87532
7758680 210.839897651 0.188701515968 0.84953
3908618 257.997565089 0.191955346474 0.92727
454493 256.481432206 0.187973295461 0.93674
4194289 197.449570286 0.15694554302 0.77759
4358117 242.279052789 0.188014743915 0.81665
3349367 184.869430684 0.15625797348 0.77892
3725035 281.460743078 0.198442425675 1.0023
4032509 238.379740845 0.186528944975 0.83344
4009801 234.074379938 0.184938067225 0.85076
3984234 258.763227426 0.198694734432 0.99145
12175181 202.960207025 0.160645878409 0.7643
3519387 207.154188978 0.170895847419 0.76269
7928367 225.983938524 0.180444810797 0.89544
4158672 240.862238456 0.176679416051 0.88945
9718217 276.207940942 0.201350706023 0.86145
3543945 230.568014066 0.190046858827 0.90356
2878534 251.109439388 0.180637675321 0.83221
7837002 258.872163798 0.189458973994 0.94292
4119360 223.924961359 0.175431493808 0.96615
12640607 188.915293925 0.174666757501 0.80753
12729950 220.781708837 0.17045335202 0.74089
1811909 275.259452031 0.195446011147 0.963
3585551 236.028636577 0.175841702211 0.81075
10099375 229.360702885 0.191076962939 0.79959
4241042 260.380874641 0.194396872566 0.94123
12722071 215.435272409 0.172911062828 0.79382
2530831 243.791518231 0.180190205321 0.92073
12665857 161.34571786 0.130669827787 0.63316
2905152 202.591289766 0.148804695462 0.73944
12319414 249.99213711 0.188789672485 0.88466
7897438 217.477705336 0.176181707285 0.86596
4045941 234.700814986 0.186013340866 0.87094
10536416 243.957953447 0.179045333639 0.78789
3140652 220.427906023 0.176067590803 0.81353
12957608 196.111226428 0.161777887463 0.68794
1689081 228.221690336 0.175657234279 0.82169
10414768 224.92361993 0.179956498273 0.85866
3241335 336.920676149 0.210259986299 0.97122
1651487 209.310131348 0.161651521116 0.76465
2568087 229.808052142 0.174304713271 0.89886
2281136 198.512839669 0.154849375462 0.84979
12171966 241.142276133 0.188262048605 0.86041
3056097 220.284295102 0.168748684025 0.82277
13230662 191.805413622 0.146619400739 0.67692
2113624 226.867044212 0.177464316654 0.84189
9337253 218.716470351 0.165876670731 0.75558
7567039 211.459377503 0.174657302506 0.76463
3466493 161.40342816 0.12337942047 0.66697
3125729 253.90265384 0.184756051782 0.98069
4218564 274.097020174 0.198034865797 0.92091
3620052 232.672978116 0.186413534016 0.81013
3914337 229.202752013 0.189024426357 0.90304
1844917 259.330407973 0.188739519848 1.0087
9791014 219.617505149 0.176622397121 0.80281
2813645 230.760723467 0.186402777431 0.79792
3482405 258.910993325 0.187587811186 0.97487
7896893 195.466378485 0.163455355145 0.85953
13058608 212.441257389 0.174357112718 0.89737
3667235 248.547333233 0.192683185657 0.93485
2428842 253.27627111 0.18396969154 0.88233
2214096 230.576879193 0.174751819283 0.84354
13033396 235.943858886 0.179435669855 0.92459
10318293 273.962694828 0.195148942282 0.83464
12043836 205.850942034 0.169393024099 0.82846
10037385 262.385538282 0.194734693428 0.78355
2033324 169.738749031 0.137316897365 0.79535
440218 270.440588086 0.189014241247 0.8701
4141712 217.336510207 0.183166203567 0.77682
13212025 213.726918 0.163552973607 0.72337
4204755 317.039451465 0.209758165684 0.96488
2104280 267.38935134 0.195783653865 0.94863
4395332 241.232065518 0.18173137456 0.90823
7908812 206.900415692 0.168932149435 0.8684
1774750 215.851656001 0.16854443255 0.86418
14900184 171.728129258 0.152862805872 0.69291
4389521 198.26364269 0.148772482685 0.81248
7680168 212.183038216 0.167584020178 0.8183
2760855 235.001560493 0.184050180892 0.92348
2475358 204.544421033 0.154291679565 0.81857
11628456 231.208081504 0.175993426063 0.74845
1616086 214.906476885 0.172792445205 0.86467
11706761 206.614995083 0.178436177314 0.84355
1897426 246.00185764 0.180680925446 0.98319
3778459 267.680552216 0.199415391342 0.85874
4542595 202.223616082 0.172653518496 0.77693
7611148 190.017621736 0.171977844181 0.75608
2764505 280.254075131 0.195251199281 0.96325
3530910 225.23555472 0.179244598006 0.80314
1563746 223.238307334 0.173145043121 0.89616
3005619 293.65699068 0.196844117749 0.98504
12923257 231.462513455 0.180062466371 0.85147
3797264 246.796306239 0.185446026473 0.84179
483605 193.721280515 0.154780302135 0.79706
7844042 272.559195197 0.197899112856 0.91527
3365592 247.764797348 0.186727691726 0.80696
2689748 262.130387158 0.195346248432 0.93463
12841007 182.803436006 0.143533819737 0.69056
2413717 240.516843335 0.175971446817 0.86167
3291819 241.443576966 0.180059111314 0.84702
13907272 257.351083528 0.188734300301 0.83406
3592931 223.78127993 0.175436779828 0.78081
2100877 199.582128246 0.165362856263 0.83566
2358712 220.378195799 0.166066670621 0.82138
4136045 283.502111464 0.195020997299 0.93905
468299 213.585873436 0.174967341359 0.84976
2998841 267.747341939 0.195371559775 0.90682
4252225 205.750673036 0.153216966654 0.82048
12955840 197.769306233 0.154484457789 0.67305
4380255 239.282215973 0.18244398298 0.84433
12174311 173.515476145 0.150957393899 0.75346
1789386 250.218103367 0.181564345956 0.95958
10366276 205.761989078 0.16104458228 0.75106
3170635 221.521773817 0.175962994573 0.78374
1739094 213.582234875 0.177626391173 0.8575
1646292 203.375386183 0.160128782102 0.79554
3680355 216.491445272 0.168299402186 0.91258
3859608 217.407867422 0.167927742025 0.71887
12508309 179.527595925 0.146764052214 0.71979
7917133 242.382098718 0.186396098298 0.91763
3476313 271.532762207 0.198690080558 0.98531
12324056 190.592340413 0.159366298886 0.78409
7897750 220.508652954 0.17663110614 0.89836
9719794 263.959623915 0.198917354386 0.85793
11876204 195.838119163 0.148788389647 0.76383
10371330 233.484260028 0.193091069562 0.7007
10715789 217.556002702 0.182638216667 0.81114
6266633 207.367351441 0.179088354638 0.75365
3012159 264.958276551 0.193838939399 0.87276
9206896 225.152953983 0.17197607043 0.71924
3862862 174.744949761 0.156833105274 0.77995
12483841 196.038416207 0.163322237589 0.79667
3130233 215.794935289 0.167199523972 0.75893
3696065 234.445095858 0.180470730767 0.79023
3645168 302.765686827 0.203967281843 1.0237
2112706 198.26259581 0.162167217697 0.80923
13877667 228.278521032 0.188776046284 0.87897
10407954 251.509665714 0.194683764736 0.85717
12277334 206.503701011 0.162659276267 0.6825
7687789 191.143684562 0.163114991915 0.7356
11610602 200.802111433 0.152719278372 0.64916
3430313 272.302377278 0.197338756575 0.91514
2099267 208.501142069 0.171779547992 0.83046
1802159 250.449418142 0.179583025113 0.89638
2610664 188.278596517 0.144428138285 0.76041
4605321 192.565073867 0.166664115953 0.90144
3292475 267.672784854 0.193767937944 0.90377
2892626 263.854844279 0.193511693824 0.96695
7893253 242.688303684 0.187502968787 0.92471
3483230 285.331421881 0.206181502098 0.967
2675522 224.371773336 0.19182005717 0.88209
11600372 216.37955325 0.170799301434 0.78194
7678953 200.431660828 0.164507752953 0.72426
3034663 219.417028894 0.16508166465 0.87648
11946313 246.916203638 0.194536056004 0.92711
2878425 247.740262212 0.189487092472 0.91377
12367611 150.402203618 0.139335619771 0.69151
4125541 206.065942462 0.166128095306 0.76768
3110669 232.777137296 0.184599057296 0.9426
1992262 214.516991362 0.163097275562 0.90548
12781940 257.941322348 0.181659745786 0.86807
6276501 200.853240341 0.170077054342 0.80936
2630281 234.266732419 0.175279678945 0.83677
2872333 235.021518698 0.1782735313 0.91059
12643877 202.341544885 0.17303502246 0.87759
10312287 255.047017286 0.185187846784 0.82536
2631330 246.267620935 0.181882629175 0.87781
2037464 197.613782265 0.155766939337 0.8189
9885866 260.198205458 0.189025905079 0.77982
1942869 240.037262738 0.190456487885 0.89715
1893164 209.864816884 0.149866810144 0.73605
3111041 246.929890115 0.190987614948 0.8594
4511002 207.972893085 0.173823166356 0.76108
2775178 248.147217617 0.189544444976 0.77043
12655062 193.981152128 0.164435823942 0.84
2407071 199.485272672 0.153107942342 0.78653
4126244 268.365401687 0.197589724624 0.98008
3463381 220.509417637 0.181328232243 0.75086
12160125 199.972549332 0.178726207789 0.80296
11809754 167.53175942 0.148976581958 0.7556
11890150 194.347784858 0.158389315041 0.74807
12272432 211.620309531 0.16968542843 0.67165
3361380 192.599916433 0.153170395192 0.74814
9932098 215.476804252 0.179306717606 0.83873
3292603 259.547071235 0.191947166396 0.99205
444937 228.295158117 0.173665164728 0.83044
3594945 192.235613959 0.159545288204 0.70358
12624381 186.474743493 0.154738260531 0.73878
3075370 246.290932452 0.195125660167 0.96949
4270147 298.668058369 0.20683301211 0.92187
2276902 216.275278996 0.168059029138 0.89351
1848976 208.572270466 0.161018443553 0.88433
4228054 231.452564962 0.181845410384 0.9096
11715430 180.803390193 0.159182704606 0.78082
1668091 231.503953212 0.17515495741 0.92887
4318787 240.609889854 0.175515272477 0.77591
1959029 271.14245195 0.200134016928 0.96456
3426871 188.454585819 0.152420728364 0.82814
1897257 227.672626375 0.173152627827 0.84469
3947888 165.696278441 0.137454868548 0.72394
9854218 231.225536165 0.18651730774 0.76503
3162460 241.623611284 0.183198111235 0.73321
4353573 187.613674648 0.148348588886 0.73461
2289988 251.691755384 0.184714352467 0.89451
1319187 225.453597767 0.179789563954 0.80489
7817465 166.957600253 0.177406519806 0.72433
12937130 177.82453873 0.141107847072 0.65363
7696625 195.384050584 0.160033529997 0.74939
12922119 174.773293749 0.152291669996 0.68059
3864692 223.307240598 0.167786593267 0.76062
12322099 242.74467098 0.18412288622 0.84779
3409393 213.873939547 0.170703365546 0.80989
13157137 218.136166903 0.17300917617 0.7864
7890226 217.864228602 0.178837968106 0.90143
11865574 179.873755728 0.159615840743 0.73888
3346289 205.119704545 0.159489310409 0.79157
2917742 279.130289604 0.199697931804 0.88697
3973285 201.229024065 0.171167643682 0.80232
4117216 271.872742951 0.192138962217 0.93452
1575117 210.436565327 0.165193389191 0.87502
2734725 248.783621199 0.193676281082 0.8804
12537569 195.187823524 0.149411739091 0.71913
3045698 212.704553798 0.170048407796 0.86155
1848453 205.556554993 0.1592078238 0.85541
7846014 225.711696813 0.175327222657 0.84426
2414442 234.86057402 0.172634299299 0.85856
4441093 186.004199783 0.157313150415 0.7148
11774513 171.062474624 0.155823682041 0.78941
12265600 229.134092201 0.175715403393 0.7693
4561422 252.101941746 0.176659170128 0.80896
3105645 215.161968154 0.17487092939 0.84729
2234355 190.791490831 0.148802527188 0.89185
12730776 199.329686199 0.160110216477 0.69285
11884967 176.958360967 0.141576598316 0.6731
10097477 264.026832363 0.194671583224 0.86272
2205673 225.498318363 0.174896493118 0.917
1822300 230.143479313 0.174105856966 0.89277
12134025 235.36694284 0.178630745025 0.82927
1561452 187.900725391 0.150361264643 0.87159
4397261 230.119674721 0.186337932076 0.79403
4361937 240.30097373 0.181167866643 0.87383
3894379 241.046326528 0.185567638247 0.80102
4340019 193.669624964 0.165199007785 0.68049
3946162 273.080005514 0.201336675252 0.98973
13182799 206.68991845 0.157933375551 0.74386
3666591 282.000145897 0.200498003259 0.94191
3508101 279.746851826 0.199112094902 0.92322
4297847 284.785977519 0.198314030785 0.91798
3207548 235.879567385 0.183572970987 0.84065
2053584 237.996201136 0.175829876953 0.89147
2950482 240.669932518 0.176220446639 0.90049
2455428 218.199402955 0.155373867394 0.85366
4285803 257.430120563 0.194220676301 0.92931
12135049 209.343289301 0.163863889812 0.72709
4428382 248.536080779 0.183834293861 0.79353
2839592 224.070424783 0.175686340023 0.86685
2910145 279.058486138 0.196382859718 0.90228
2149653 262.216928486 0.183469971239 0.86038
3548533 237.42493121 0.172906082474 0.83349
4281998 318.694813122 0.209238700912 0.95754
7686299 205.283137086 0.164171579365 0.76358
7586894 148.367276846 0.140218364955 0.66529
3935116 255.083246518 0.183655369504 0.93091
2840619 272.629582249 0.196511263291 0.88952
7876893 223.145595915 0.178648335443 0.8142
4013729 306.333275292 0.20672241076 0.93779
1695060 199.952980299 0.154854473593 0.83799
3141327 180.230599349 0.140261784663 0.73526
3844550 217.057902716 0.169252921885 0.76496
3082127 241.380699101 0.184280667025 0.88825
2045596 229.127593332 0.172779751656 0.90031
12388858 187.401498168 0.147869531786 0.73266
7839478 195.816766782 0.162837073333 0.73084
4397645 197.7502146 0.16116756819 0.80875
10098862 235.464360838 0.186940786042 0.83411
4595611 186.64318645 0.150318427156 0.75069
2812342 207.609420509 0.160468688121 0.7672
3514693 275.305952457 0.196346957906 0.9302
7859583 211.204989324 0.175503656955 0.87671
2397529 217.841622111 0.162008945538 0.79135
2417534 257.132189965 0.188103772514 0.90118
3301291 275.587357956 0.197714090072 0.98707
12402348 224.349686599 0.171520370809 0.70836
13171210 206.41121026 0.161113483656 0.73868
9919061 273.191264164 0.195826638236 0.78265
3901229 238.386828939 0.175048020033 0.85584
2599557 228.038795704 0.171120779347 0.9118
11699442 180.843671592 0.159213912954 0.73705
10693334 267.730598068 0.194156973385 0.83582
3886053 211.597307034 0.153602570266 0.8131
3392741 204.303107266 0.154103679772 0.71974
10406266 263.502476659 0.188795698861 0.87271
13199717 194.261895347 0.14660685498 0.6945
12980080 288.006422779 0.198928563089 0.83767
2057330 249.718329 0.179651984843 0.94244
3265754 182.054360795 0.154651017153 0.58944
2407521 223.983299949 0.171327561323 0.87882
12620546 179.677106646 0.156547908786 0.83983
1777649 170.827245417 0.139885693572 0.80652
12901724 212.218030582 0.173076190874 0.89276
12252383 227.320075663 0.176501138003 0.8529
11733054 193.821443553 0.158326893983 0.77223
2185167 234.20801587 0.17604452495 0.87507
8659331 278.507444776 0.189647083234 0.82018
2931836 205.684227088 0.169634654728 0.75423
3272383 293.071415668 0.203612747762 1.0097
1597336 196.096761088 0.160960562322 0.90954
2401031 243.954153845 0.17747766094 0.9335
12115180 230.435938799 0.172722073362 0.75775
7607967 205.094283289 0.16550409129 0.81481
11881189 185.908634312 0.148667431094 0.63678
12690653 238.195392335 0.180405920158 0.74871
12754311 237.545322487 0.180967475967 0.84736
7857731 191.669797062 0.168281487732 0.75027
11967878 150.197008222 0.134611181342 0.69367
1930112 199.029142834 0.165354301556 0.84389
3267821 229.76152026 0.177102907506 0.86133
12760875 216.149029072 0.168528710686 0.76837
4354026 208.10881936 0.163530768303 0.75314
3984643 239.027664071 0.185621911291 0.89457
4255670 235.526450745 0.189122885187 0.71789
13193269 195.094534433 0.147512156185 0.6871
12929600 173.018447471 0.143153442017 0.65844
4492060 266.028251633 0.193444117691 0.84329
7736371 193.437006361 0.164675436202 0.72835
12273768 237.911987354 0.179854605962 0.79387
3186199 262.690082713 0.194134673023 0.83664
4612159 255.725278495 0.18818129824 0.88996
1805070 212.691716225 0.163272690611 0.85346
12112337 267.516483564 0.192122657934 0.89764
7931612 249.004608224 0.187313603054 0.88965
11965218 187.283756998 0.153589204339 0.71689
2980441 179.244871513 0.143024016961 0.69455
4250473 223.497171394 0.172928998431 0.8407
1957335 256.906110422 0.196300202389 0.94778
12513172 193.149333995 0.15212482191 0.74715
11959259 141.073642174 0.128567892494 0.66986
2195526 240.411220768 0.177769420919 0.9271
3187751 237.16931095 0.17535287764 0.76252
3651605 233.689020034 0.190236565484 0.82388
2124313 227.219378423 0.174208453107 0.87943
11954798 146.72186335 0.122612153433 0.68937
2354621 222.034329789 0.165826784244 0.75383
1842788 226.009480292 0.172408926312 0.93131
2746683 214.056640833 0.170223485758 0.67224
4610676 258.685239046 0.185382851018 0.83441
2614978 243.382159714 0.180642074212 0.81984
2011281 237.897230391 0.17249544275 0.90348
2950943 262.581403144 0.200962681207 1.0219
4034367 240.111437819 0.194937906584 0.90978
3467254 233.978606264 0.1818042204 0.85192
12713866 238.023101161 0.179427287633 0.75418
12934036 158.928708959 0.133378051338 0.7231
10727171 202.138028044 0.160152243391 0.77169
4961331 284.633889001 0.204218043615 1.0516
2777100 283.198083597 0.203041702491 0.97181
8618831 227.010388823 0.183212269524 0.87134
11632929 220.932488826 0.169866380808 0.69658
12463743 156.34705762 0.134473635116 0.65135
12265394 223.946647141 0.173950155769 0.75924
4465358 180.093067836 0.142392459847 0.72323
12547215 190.98003168 0.155506935541 0.74483
1609062 167.377792944 0.142276591822 0.73738
7566863 222.088197748 0.192484471454 0.82949
12513613 213.724496492 0.167758578598 0.76567
470830 179.692914973 0.154780703957 0.80207
1600085 224.87823073 0.174108698088 0.93887
7560331 218.352066032 0.187116825603 0.85739
4582869 199.353483959 0.164797930143 0.80833
7876550 153.68084977 0.149699278705 0.63572
7883156 224.498078412 0.188204600905 0.85803
3363549 221.883462542 0.169695157671 0.90312
2689274 256.927694938 0.191601158865 0.92909
4299963 286.384326474 0.202835303786 0.93579
3412058 247.0163513 0.191978638288 0.75598
7814790 249.262057137 0.184596168993 0.83295
10432441 221.160036605 0.177253005055 0.68487
1642257 219.730472137 0.170779561399 0.81322
7753275 212.983158329 0.178681179103 0.88776
3342432 237.401633985 0.179051377586 0.86084
4122685 291.592202679 0.198750685043 0.96243
10037080 249.401186724 0.19025327975 0.74893
7585906 162.053721939 0.152526989751 0.69214
2894337 260.219927388 0.196550786718 0.85723
1499732 250.028668438 0.176583986792 0.87844
9403086 269.599947342 0.188766139591 0.8389
3268645 239.033158676 0.184690210782 0.91517
2167820 200.072424995 0.158613617974 0.95714
3314608 245.304024666 0.191066643214 0.85596
12935609 185.882472471 0.145966416886 0.6382
3427202 219.682137295 0.169496176141 0.89369
7723039 256.871392947 0.193374187994 0.87865
1911063 236.715261791 0.176512821493 0.91406
1492860 230.784853832 0.179324116776 0.90499
3453231 251.556283118 0.189695705742 0.92744
2937010 217.295238803 0.17704243491 0.89072
7771405 228.830828345 0.191052413388 0.94114
1790557 238.689091266 0.183652842117 0.88715
1533651 201.965396767 0.16155396026 0.90603
1641739 218.468873032 0.17129785861 0.85758
7915491 241.423129556 0.179335819581 0.86948
7867324 171.908754143 0.152182716903 0.66305
10327143 204.590116736 0.163638569969 0.68349
2126640 233.116072864 0.171602538943 0.85494
11876803 212.236242263 0.171400510711 0.83479
10219453 210.604038907 0.177040029007 0.77846
2783161 220.293422154 0.183752041714 0.87035
4257790 238.725940764 0.185381731661 0.87517
4280487 244.637986363 0.187877306338 0.91049
7800636 255.536056104 0.186934302473 0.85237
2869737 262.598365795 0.202871548758 0.96513
3698815 217.575528251 0.161801746375 0.78736
10167565 263.404852484 0.197403597997 0.81433
7593774 204.059574431 0.178290973 0.82253
7756951 267.322048509 0.200342312019 0.95148
7712856 224.752979398 0.180383698648 0.81245
3794136 199.545794822 0.169394041211 0.84379
13160604 214.495403438 0.170748998344 0.79542
3661340 263.965760101 0.200743672902 0.95521
8614632 233.69849206 0.171881973544 0.73566
2219486 244.110258907 0.186903130249 0.91279
3124043 249.181707456 0.182468501583 0.97093
3049924 291.256222628 0.20223741129 0.96636
2808829 264.475634624 0.189189753495 0.93568
2709908 266.41652503 0.194709581374 0.88121
1358572 243.268562369 0.183808418191 0.76443
4414675 266.591247063 0.191240004207 0.84232
7910799 211.440555087 0.166178991535 0.88524
4139859 293.02123082 0.203793666552 0.99245
12675876 198.07076117 0.156975968162 0.72175
3523987 222.903305834 0.173993210784 0.89234
1687128 239.429421696 0.178083156757 0.84244
3878211 211.923877235 0.177842118142 0.83774
10631131 226.88745045 0.178658290282 0.81532
4414909 276.345000094 0.203551395151 0.96137
10501635 260.034688274 0.194019339146 0.86654
7757132 182.934478791 0.169488883088 0.86012
11975254 215.143532716 0.168044052404 0.8092
13883603 227.609911756 0.18670427587 0.96205
12680864 201.80605352 0.169095123144 0.83452
11828577 188.111292977 0.150099092261 0.66753
3843555 231.835692032 0.18899141499 0.8993
7852532 233.937161754 0.177200998881 0.80809
1944955 249.740934768 0.185349219295 0.93536
2620167 274.959991158 0.194978725689 0.92223
3775847 220.467679717 0.17827306925 0.85696
9712696 262.658964152 0.196433079349 0.87392
12822955 196.025113413 0.15318860093 0.70811
9947127 242.560905149 0.185660967071 0.79396
12504570 182.2314806 0.14313654657 0.6851
2843909 275.582305294 0.19487295974 0.92115
12263410 227.884892667 0.174773122766 0.79863
3369407 252.98906937 0.191933077618 0.92809
3693474 257.054488469 0.187223791496 0.90872
10734741 223.515318166 0.18346808878 0.74146
4019881 261.894215085 0.196415735178 0.9649
1971280 287.483433818 0.197248929733 0.96505
3321563 292.333693681 0.203415355949 0.92672
4373089 204.869436822 0.164118366357 0.78104
3001627 292.843454153 0.201833799749 0.99129
10408809 266.788046961 0.191527685391 0.76798
12784889 246.37076233 0.175478670326 0.8328
2761696 252.635417194 0.191035529444 0.82469
2563648 226.881532451 0.160146691563 0.83796
10259780 220.799139987 0.17480286923 0.8044
11991777 175.84248063 0.135788457444 0.69551
456465 221.313711967 0.184616903673 0.85243
10354754 239.729614205 0.179950537746 0.81769
11849467 237.721278024 0.185320221537 0.97638
11789589 205.992508394 0.163794419703 0.78856
11622771 224.113378576 0.169868903249 0.76353
3546235 271.708742305 0.19700327804 0.93802
2241426 216.217835699 0.169243509574 0.87912
2841187 233.623037906 0.193577109269 0.89744
3780799 247.496872664 0.191099460907 0.94753
2174659 223.244974521 0.1691673633 0.89702
5459457 186.041974333 0.151061788093 0.64715
10713843 233.783992753 0.185417366971 0.76496
3856335 181.729654237 0.151919852211 0.84311
5459101 201.695743606 0.166733730212 0.72311
12960863 194.417576957 0.152635213611 0.67262
2654425 181.514051573 0.154800951049 0.83556
12120347 226.851569292 0.169225941178 0.75865
1579260 218.349088365 0.171707518797 0.87067
12957803 213.051719286 0.173656537261 0.77576
3614782 284.412129 0.199669782623 0.95904
3948830 244.103800431 0.184967270668 0.92843
10692482 254.152566773 0.19248207585 0.78939
9629065 249.229032464 0.191221466548 0.8694
11741350 181.968116088 0.145040463578 0.55735
12604460 194.934399303 0.153983471469 0.66028
10557246 231.739605092 0.182631756408 0.80426
4357531 214.128384018 0.172583905285 0.87686
11985903 144.892297529 0.136585458551 0.71326
2047045 225.574774988 0.171984798203 0.87695
2895328 194.008896996 0.163424176115 0.84198
10781817 226.936736581 0.181040959388 0.75497
7705931 239.450538129 0.197191209179 0.96532
12561169 204.834852682 0.171881496939 0.78413
3788047 248.60197228 0.19124293919 0.90971
4015908 220.425646084 0.178459932148 0.93398
12426749 201.549627053 0.167922025245 0.88195
4397027 225.522687789 0.176644743158 0.92538
4504141 197.314339144 0.169572781954 0.77957
4093625 245.222194062 0.191373200375 0.83934
7865484 156.912707245 0.144039276289 0.6841
